step,body,x,y
872,3,-43.0781,-25.8664
872,4,39.3525,-28.9646
872,5,0.8031,-63.1950
872,6,-45.3420,-76.1902
872,7,-28.1761,-35.9555
872,8,-46.1948,-30.1963
873,0,-17.9511,-10.9191
873,1,-1.8435,-3.9369
873,2,-50.1136,-31.9111
873,3,-43.0556,-25.9385
873,4,39.3845,-28.9703
873,5,0.7836,-63.2766
873,6,-45.4110,-76.2658
873,7,-28.1861,-36.0181
873,8,-46.2929,-30.1854
874,0,-17.9770,-10.9662
874,1,-1.8513,-3.9432
874,2,-50.1232,-31.9387
874,3,-43.0336,-26.0113
874,4,39.4165,-28.9760
874,5,0.7640,-63.3583
874,6,-45.4799,-76.3413
874,7,-28.1963,-36.0807
874,8,-46.3914,-30.1745
875,0,-18.0031,-11.0134
875,1,-1.8591,-3.9495
875,2,-50.1316,-31.9657
875,3,-43.0120,-26.0847
875,4,39.4485,-28.9817
875,5,0.7445,-63.4398
875,6,-45.5488,-76.4168
875,7,-28.2065,-36.1431
875,8,-46.4902,-30.1636
876,0,-18.0291,-11.0606
876,1,-1.8670,-3.9559
876,2,-50.1389,-31.9921
876,3,-42.9909,-26.1586
876,4,39.4805,-28.9874
876,5,0.7250,-63.5214
876,6,-45.6177,-76.4923
876,7,-28.2168,-36.2055
876,8,-46.5894,-30.1527
877,0,-18.0551,-11.1078
877,1,-1.8750,-3.9623
877,2,-50.1450,-32.0179
877,3,-42.9703,-26.2332
877,4,39.5124,-28.9930
877,5,0.7054,-63.6030
877,6,-45.6866,-76.5677
877,7,-28.2271,-36.2678
877,8,-46.6889,-30.1419
878,0,-18.0812,-11.1550
878,1,-1.8831,-3.9688
878,2,-50.1499,-32.0431
878,3,-42.9502,-26.3083
878,4,39.5443,-28.9987
878,5,0.6859,-63.6845
878,6,-45.7555,-76.6431
878,7,-28.2376,-36.3301
878,8,-46.7887,-30.1312
879,0,-18.1072,-11.2023
879,1,-1.8912,-3.9753
879,2,-50.1535,-32.0675
879,3,-42.9306,-26.3840
879,4,39.5763,-29.0044
879,5,0.6663,-63.7660
879,6,-45.8244,-76.7185
879,7,-28.2481,-36.3923
879,8,-46.8890,-30.1206
880,0,-18.1333,-11.2496
880,1,-1.8994,-3.9819
880,2,-50.1559,-32.0912
880,3,-42.9115,-26.4603
880,4,39.6082,-29.0101
880,5,0.6467,-63.8474
880,6,-45.8933,-76.7938
880,7,-28.2587,-36.4545
880,8,-46.9896,-30.1102
881,0,-18.1594,-11.2970
881,1,-1.9076,-3.9885
881,2,-50.1569,-32.1141
881,3,-42.8929,-26.5370
881,4,39.6400,-29.0158
881,5,0.6271,-63.9289
881,6,-45.9622,-76.8691
881,7,-28.2694,-36.5165
881,8,-47.0906,-30.1000
882,0,-18.1855,-11.3444
882,1,-1.9159,-3.9951
882,2,-50.1567,-32.1361
882,3,-42.8749,-26.6143
882,4,39.6719,-29.0214
882,5,0.6075,-64.0103
882,6,-46.0310,-76.9444
882,7,-28.2802,-36.5786
882,8,-47.1921,-30.0901
883,0,-18.2117,-11.3918
883,1,-1.9243,-4.0018
883,2,-50.1551,-32.1573
883,3,-42.8574,-26.6920
883,4,39.7037,-29.0271
883,5,0.5879,-64.0917
883,6,-46.0999,-77.0196
883,7,-28.2910,-36.6405
883,8,-47.2939,-30.0804
884,0,-18.2378,-11.4392
884,1,-1.9327,-4.0085
884,2,-50.1522,-32.1774
884,3,-42.8404,-26.7702
884,4,39.7356,-29.0328
884,5,0.5682,-64.1730
884,6,-46.1688,-77.0949
884,7,-28.3020,-36.7024
884,8,-47.3962,-30.0711
885,0,-18.2640,-11.4867
885,1,-1.9412,-4.0153
885,2,-50.1478,-32.1966
885,3,-42.8240,-26.8488
885,4,39.7674,-29.0385
885,5,0.5486,-64.2544
885,6,-46.2376,-77.1700
885,7,-28.3130,-36.7642
885,8,-47.4990,-30.0622
886,0,-18.2902,-11.5342
886,1,-1.9498,-4.0221
886,2,-50.1420,-32.2146
886,3,-42.8081,-26.9279
886,4,39.7992,-29.0441
886,5,0.5289,-64.3357
886,6,-46.3064,-77.2452
886,7,-28.3241,-36.8260
886,8,-47.6022,-30.0537
887,0,-18.3164,-11.5817
887,1,-1.9584,-4.0290
887,2,-50.1348,-32.2314
887,3,-42.7927,-27.0074
887,4,39.8310,-29.0498
887,5,0.5092,-64.4170
887,6,-46.3752,-77.3203
887,7,-28.3352,-36.8877
887,8,-47.7059,-30.0458
888,0,-18.3426,-11.6293
888,1,-1.9671,-4.0359
888,2,-50.1262,-32.2470
888,3,-42.7779,-27.0873
888,4,39.8627,-29.0555
888,5,0.4895,-64.4983
888,6,-46.4441,-77.3954
888,7,-28.3465,-36.9494
888,8,-47.8101,-30.0384
889,0,-18.3689,-11.6769
889,1,-1.9759,-4.0428
889,2,-50.1160,-32.2613
889,3,-42.7636,-27.1675
889,4,39.8945,-29.0611
889,5,0.4698,-64.5795
889,6,-46.5129,-77.4705
889,7,-28.3578,-37.0109
889,8,-47.9149,-30.0317
890,0,-18.3951,-11.7246
890,1,-1.9847,-4.0498
890,2,-50.1043,-32.2741
890,3,-42.7499,-27.2481
890,4,39.9262,-29.0668
890,5,0.4501,-64.6607
890,6,-46.5817,-77.5455
890,7,-28.3692,-37.0724
890,8,-48.0201,-30.0257
891,0,-18.4214,-11.7723
891,1,-1.9936,-4.0568
891,2,-50.0912,-32.2853
891,3,-42.7367,-27.3291
891,4,39.9579,-29.0725
891,5,0.4304,-64.7419
891,6,-46.6505,-77.6205
891,7,-28.3806,-37.1339
891,8,-48.1259,-30.0204
892,0,-18.4477,-11.8200
892,1,-2.0026,-4.0639
892,2,-50.0764,-32.2949
892,3,-42.7240,-27.4104
892,4,39.9896,-29.0782
892,5,0.4106,-64.8231
892,6,-46.7192,-77.6955
892,7,-28.3922,-37.1953
892,8,-48.2322,-30.0160
893,0,-18.4740,-11.8677
893,1,-2.0116,-4.0710
893,2,-50.0602,-32.3027
893,3,-42.7118,-27.4920
893,4,40.0213,-29.0838
893,5,0.3909,-64.9043
893,6,-46.7880,-77.7705
893,7,-28.4038,-37.2566
893,8,-48.3391,-30.0126
894,0,-18.5003,-11.9155
894,1,-2.0207,-4.0782
894,2,-50.0424,-32.3086
894,3,-42.7002,-27.5739
894,4,40.0529,-29.0895
894,5,0.3711,-64.9854
894,6,-46.8568,-77.8454
894,7,-28.4155,-37.3179
894,8,-48.4466,-30.0102
895,0,-18.5267,-11.9633
895,1,-2.0298,-4.0854
895,2,-50.0231,-32.3124
895,3,-42.6891,-27.6561
895,4,40.0846,-29.0952
895,5,0.3513,-65.0665
895,6,-46.9255,-77.9203
895,7,-28.4273,-37.3791
895,8,-48.5546,-30.0089
896,0,-18.5530,-12.0111
896,1,-2.0390,-4.0927
896,2,-50.0022,-32.3140
896,3,-42.6785,-27.7386
896,4,40.1162,-29.1008
896,5,0.3315,-65.1476
896,6,-46.9943,-77.9951
896,7,-28.4391,-37.4402
896,8,-48.6631,-30.0088
897,0,-18.5794,-12.0590
897,1,-2.0482,-4.1000
897,2,-49.9799,-32.3132
897,3,-42.6684,-27.8213
897,4,40.1478,-29.1065
897,5,0.3117,-65.2286
897,6,-47.0630,-78.0699
897,7,-28.4510,-37.5013
897,8,-48.7722,-30.0101
898,0,-18.6058,-12.1069
898,1,-2.0576,-4.1073
898,2,-49.9560,-32.3099
898,3,-42.6588,-27.9042
898,4,40.1794,-29.1121
898,5,0.2919,-65.3096
898,6,-47.1318,-78.1447
898,7,-28.4630,-37.5623
898,8,-48.8818,-30.0129
899,0,-18.6322,-12.1548
899,1,-2.0669,-4.1147
899,2,-49.9308,-32.3039
899,3,-42.6497,-27.9875
899,4,40.2110,-29.1178
899,5,0.2720,-65.3907
899,6,-47.2005,-78.2195
899,7,-28.4751,-37.6232
899,8,-48.9919,-30.0172
900,0,-18.6587,-12.2028
900,1,-2.0764,-4.1221
900,2,-49.9042,-32.2949
900,3,-42.6411,-28.0709
900,4,40.2426,-29.1235
900,5,0.2522,-65.4716
900,6,-47.2692,-78.2943
900,7,-28.4872,-37.6841
900,8,-49.1025,-30.0233
901,0,-18.6851,-12.2508
901,1,-2.0859,-4.1296
901,2,-49.8764,-32.2828
901,3,-42.6329,-28.1545
901,4,40.2741,-29.1291
901,5,0.2323,-65.5526
901,6,-47.3379,-78.3690
901,7,-28.4994,-37.7449
901,8,-49.2135,-30.0312
902,0,-18.7116,-12.2988
902,1,-2.0955,-4.1371
902,2,-49.8474,-32.2673
902,3,-42.6253,-28.2384
902,4,40.3056,-29.1348
902,5,0.2125,-65.6335
902,6,-47.4066,-78.4436
902,7,-28.5117,-37.8056
902,8,-49.3248,-30.0411
903,0,-18.7381,-12.3469
903,1,-2.1051,-4.1446
903,2,-49.8175,-32.2482
903,3,-42.6181,-28.3225
903,4,40.3372,-29.1404
903,5,0.1926,-65.7144
903,6,-47.4753,-78.5183
903,7,-28.5241,-37.8663
903,8,-49.4364,-30.0531
904,0,-18.7646,-12.3950
904,1,-2.1148,-4.1522
904,2,-49.7867,-32.2253
904,3,-42.6113,-28.4067
904,4,40.3687,-29.1461
904,5,0.1727,-65.7953
904,6,-47.5440,-78.5929
904,7,-28.5365,-37.9270
904,8,-49.5481,-30.0674
905,0,-18.7911,-12.4431
905,1,-2.1245,-4.1599
905,2,-49.7552,-32.1984
905,3,-42.6050,-28.4911
905,4,40.4001,-29.1518
905,5,0.1528,-65.8762
905,6,-47.6127,-78.6675
905,7,-28.5490,-37.9875
905,8,-49.6598,-30.0842
906,0,-18.8176,-12.4913
906,1,-2.1343,-4.1675
906,2,-49.7234,-32.1671
906,3,-42.5992,-28.5758
906,4,40.4316,-29.1574
906,5,0.1328,-65.9570
906,6,-47.6813,-78.7421
906,7,-28.5616,-38.0480
906,8,-49.7715,-30.1035
907,0,-18.8442,-12.5394
907,1,-2.1442,-4.1753
907,2,-49.6915,-32.1314
907,3,-42.5938,-28.6605
907,4,40.4631,-29.1631
907,5,0.1129,-66.0378
907,6,-47.7500,-78.8166
907,7,-28.5742,-38.1084
907,8,-49.8828,-30.1256
908,0,-18.8708,-12.5877
908,1,-2.1541,-4.1830
908,2,-49.6598,-32.0910
908,3,-42.5889,-28.7455
908,4,40.4945,-29.1687
908,5,0.0930,-66.1186
908,6,-47.8187,-78.8911
908,7,-28.5870,-38.1688
908,8,-49.9936,-30.1505
909,0,-18.8974,-12.6359
909,1,-2.1641,-4.1909
909,2,-49.6288,-32.0457
909,3,-42.5844,-28.8306
909,4,40.5259,-29.1744
909,5,0.0730,-66.1994
909,6,-47.8873,-78.9656
909,7,-28.5998,-38.2291
909,8,-50.1037,-30.1783
910,0,-18.9240,-12.6842
910,1,-2.1741,-4.1987
910,2,-49.5988,-31.9955
910,3,-42.5803,-28.9158
910,4,40.5573,-29.1800
910,5,0.0530,-66.2801
910,6,-47.9559,-79.0401
910,7,-28.6126,-38.2894
910,8,-50.2127,-30.2093
911,0,-18.9506,-12.7325
911,1,-2.1842,-4.2066
911,2,-49.5703,-31.9401
911,3,-42.5767,-29.0012
911,4,40.5887,-29.1857
911,5,0.0330,-66.3609
911,6,-48.0246,-79.1145
911,7,-28.6256,-38.3495
911,8,-50.3205,-30.2433
912,0,-18.9773,-12.7809
912,1,-2.1944,-4.2145
912,2,-49.5438,-31.8797
912,3,-42.5735,-29.0868
912,4,40.6201,-29.1913
912,5,0.0130,-66.4416
912,6,-48.0932,-79.1889
912,7,-28.6386,-38.4096
912,8,-50.4267,-30.2804
913,0,-19.0040,-12.8293
913,1,-2.2046,-4.2225
913,2,-49.5198,-31.8143
913,3,-42.5707,-29.1724
913,4,40.6514,-29.1970
913,5,-0.0070,-66.5222
913,6,-48.1618,-79.2632
913,7,-28.6517,-38.4697
913,8,-50.5309,-30.3205
914,0,-19.0307,-12.8777
914,1,-2.2148,-4.2306
914,2,-49.4988,-31.7440
914,3,-42.5684,-29.2583
914,4,40.6828,-29.2027
914,5,-0.0270,-66.6029
914,6,-48.2304,-79.3376
914,7,-28.6648,-38.5297
914,8,-50.6330,-30.3636
915,0,-19.0574,-12.9261
915,1,-2.2252,-4.2386
915,2,-49.4813,-31.6691
915,3,-42.5664,-29.3442
915,4,40.7141,-29.2083
915,5,-0.0470,-66.6835
915,6,-48.2990,-79.4119
915,7,-28.6780,-38.5896
915,8,-50.7325,-30.4096
916,0,-19.0841,-12.9746
916,1,-2.2356,-4.2467
916,2,-49.4678,-31.5899
916,3,-42.5649,-29.4302
916,4,40.7454,-29.2140
916,5,-0.0671,-66.7641
916,6,-48.3676,-79.4862
916,7,-28.6913,-38.6494
916,8,-50.8291,-30.4582
917,0,-19.1109,-13.0231
917,1,-2.2460,-4.2549
917,2,-49.4587,-31.5068
917,3,-42.5639,-29.5164
917,4,40.7767,-29.2196
917,5,-0.0872,-66.8447
917,6,-48.4361,-79.5604
917,7,-28.7047,-38.7092
917,8,-50.9227,-30.5092
918,0,-19.1376,-13.0717
918,1,-2.2565,-4.2631
918,2,-49.4543,-31.4203
918,3,-42.5632,-29.6027
918,4,40.8080,-29.2253
918,5,-0.1072,-66.9252
918,6,-48.5047,-79.6346
918,7,-28.7181,-38.7690
918,8,-51.0130,-30.5622
919,0,-19.1644,-13.1202
919,1,-2.2670,-4.2713
919,2,-49.4548,-31.3308
919,3,-42.5630,-29.6890
919,4,40.8392,-29.2309
919,5,-0.1273,-67.0058
919,6,-48.5733,-79.7088
919,7,-28.7316,-38.8286
919,8,-51.0998,-30.6171
920,0,-19.1912,-13.1688
920,1,-2.2777,-4.2796
920,2,-49.4605,-31.2390
920,3,-42.5631,-29.7755
920,4,40.8705,-29.2365
920,5,-0.1474,-67.0863
920,6,-48.6418,-79.7830
920,7,-28.7452,-38.8882
920,8,-51.1832,-30.6733
921,0,-19.2180,-13.2175
921,1,-2.2883,-4.2879
921,2,-49.4713,-31.1453
921,3,-42.5637,-29.8621
921,4,40.9017,-29.2422
921,5,-0.1675,-67.1668
921,6,-48.7104,-79.8571
921,7,-28.7589,-38.9477
921,8,-51.2629,-30.7307
922,0,-19.2449,-13.2662
922,1,-2.2990,-4.2963
922,2,-49.4873,-31.0504
922,3,-42.5648,-29.9487
922,4,40.9329,-29.2478
922,5,-0.1877,-67.2472
922,6,-48.7789,-79.9313
922,7,-28.7726,-39.0072
922,8,-51.3391,-30.7889
923,0,-19.2718,-13.3149
923,1,-2.3098,-4.3047
923,2,-49.5084,-30.9547
923,3,-42.5662,-30.0354
923,4,40.9641,-29.2535
923,5,-0.2078,-67.3277
923,6,-48.8474,-80.0053
923,7,-28.7864,-39.0666
923,8,-51.4117,-30.8475
924,0,-19.2986,-13.3636
924,1,-2.3206,-4.3131
924,2,-49.5344,-30.8586
924,3,-42.5680,-30.1222
924,4,40.9953,-29.2591
924,5,-0.2280,-67.4081
924,6,-48.9160,-80.0794
924,7,-28.8002,-39.1259
924,8,-51.4810,-30.9063
925,0,-19.3255,-13.4124
925,1,-2.3315,-4.3216
925,2,-49.5651,-30.7627
925,3,-42.5703,-30.2091
925,4,41.0264,-29.2648
925,5,-0.2481,-67.4885
925,6,-48.9845,-80.1534
925,7,-28.8142,-39.1852
925,8,-51.5469,-30.9650
926,0,-19.3525,-13.4611
926,1,-2.3425,-4.3302
926,2,-49.6003,-30.6672
926,3,-42.5730,-30.2959
926,4,41.0576,-29.2704
926,5,-0.2683,-67.5688
926,6,-49.0530,-80.2274
926,7,-28.8282,-39.2444
926,8,-51.6098,-31.0234
927,0,-19.3794,-13.5100
927,1,-2.3535,-4.3387
927,2,-49.6396,-30.5725
927,3,-42.5760,-30.3829
927,4,41.0887,-29.2761
927,5,-0.2885,-67.6492
927,6,-49.1215,-80.3014
927,7,-28.8422,-39.3036
927,8,-51.6697,-31.0812
928,0,-19.4064,-13.5588
928,1,-2.3645,-4.3474
928,2,-49.6829,-30.4788
928,3,-42.5795,-30.4699
928,4,41.1198,-29.2817
928,5,-0.3087,-67.7295
928,6,-49.1899,-80.3753
928,7,-28.8564,-39.3626
928,8,-51.7268,-31.1385
929,0,-19.4334,-13.6077
929,1,-2.3756,-4.3560
929,2,-49.7298,-30.3864
929,3,-42.5834,-30.5569
929,4,41.1509,-29.2873
929,5,-0.3289,-67.8098
929,6,-49.2584,-80.4493
929,7,-28.8706,-39.4216
929,8,-51.7813,-31.1949
930,0,-19.4604,-13.6567
930,1,-2.3868,-4.3647
930,2,-49.7800,-30.2954
930,3,-42.5876,-30.6439
930,4,41.1820,-29.2930
930,5,-0.3491,-67.8901
930,6,-49.3269,-80.5231
930,7,-28.8848,-39.4806
930,8,-51.8334,-31.2504
931,0,-19.4874,-13.7056
931,1,-2.3980,-4.3735
931,2,-49.8334,-30.2060
931,3,-42.5922,-30.7309
931,4,41.2131,-29.2986
931,5,-0.3694,-67.9703
931,6,-49.3954,-80.5970
931,7,-28.8992,-39.5395
931,8,-51.8833,-31.3050
932,0,-19.5144,-13.7546
932,1,-2.4093,-4.3823
932,2,-49.8895,-30.1182
932,3,-42.5972,-30.8180
932,4,41.2441,-29.3043
932,5,-0.3896,-68.0505
932,6,-49.4638,-80.6708
932,7,-28.9136,-39.5983
932,8,-51.9311,-31.3585
933,0,-19.5415,-13.8036
933,1,-2.4206,-4.3911
933,2,-49.9483,-30.0322
933,3,-42.6026,-30.9050
933,4,41.2752,-29.3099
933,5,-0.4099,-68.1307
933,6,-49.5323,-80.7447
933,7,-28.9281,-39.6570
933,8,-51.9769,-31.4110
934,0,-19.5686,-13.8527
934,1,-2.4320,-4.4000
934,2,-50.0094,-29.9480
934,3,-42.6083,-30.9921
934,4,41.3062,-29.3156
934,5,-0.4302,-68.2109
934,6,-49.6007,-80.8184
934,7,-28.9426,-39.7157
934,8,-52.0210,-31.4623
935,0,-19.5957,-13.9018
935,1,-2.4434,-4.4089
935,2,-50.0726,-29.8656
935,3,-42.6144,-31.0791
935,4,41.3372,-29.3212
935,5,-0.4505,-68.2911
935,6,-49.6691,-80.8922
935,7,-28.9572,-39.7743
935,8,-52.0634,-31.5125
936,0,-19.6228,-13.9509
936,1,-2.4549,-4.4178
936,2,-50.1378,-29.7850
936,3,-42.6209,-31.1662
936,4,41.3682,-29.3268
936,5,-0.4708,-68.3712
936,6,-49.7375,-80.9659
936,7,-28.9719,-39.8329
936,8,-52.1043,-31.5616
937,0,-19.6499,-14.0000
937,1,-2.4664,-4.4268
937,2,-50.2048,-29.7063
937,3,-42.6277,-31.2532
937,4,41.3992,-29.3325
937,5,-0.4911,-68.4513
937,6,-49.8059,-81.0396
937,7,-28.9867,-39.8914
937,8,-52.1438,-31.6095
938,0,-19.6771,-14.0492
938,1,-2.4780,-4.4358
938,2,-50.2734,-29.6294
938,3,-42.6348,-31.3402
938,4,41.4301,-29.3381
938,5,-0.5114,-68.5314
938,6,-49.8743,-81.1133
938,7,-29.0015,-39.9498
938,8,-52.1821,-31.6564
939,0,-19.7043,-14.0984
939,1,-2.4896,-4.4449
939,2,-50.3434,-29.5543
939,3,-42.6422,-31.4272
939,4,41.4611,-29.3437
939,5,-0.5317,-68.6115
939,6,-49.9427,-81.1869
939,7,-29.0164,-40.0082
939,8,-52.2191,-31.7021
940,0,-19.7315,-14.1476
940,1,-2.5013,-4.4540
940,2,-50.4148,-29.4810
940,3,-42.6500,-31.5142
940,4,41.4920,-29.3494
940,5,-0.5521,-68.6915
940,6,-50.0111,-81.2606
940,7,-29.0313,-40.0665
940,8,-52.2550,-31.7467
941,0,-19.7587,-14.1969
941,1,-2.5131,-4.4632
941,2,-50.4873,-29.4095
941,3,-42.6581,-31.6011
941,4,41.5229,-29.3550
941,5,-0.5725,-68.7716
941,6,-50.0795,-81.3341
941,7,-29.0463,-40.1247
941,8,-52.2898,-31.7903
942,0,-19.7859,-14.2462
942,1,-2.5249,-4.4724
942,2,-50.5609,-29.3397
942,3,-42.6665,-31.6880
942,4,41.5538,-29.3607
942,5,-0.5928,-68.8516
942,6,-50.1479,-81.4077
942,7,-29.0614,-40.1829
942,8,-52.3238,-31.8328
943,0,-19.8132,-14.2955
943,1,-2.5367,-4.4817
943,2,-50.6355,-29.2716
943,3,-42.6752,-31.7749
943,4,41.5847,-29.3663
943,5,-0.6132,-68.9315
943,6,-50.2162,-81.4812
943,7,-29.0766,-40.2410
943,8,-52.3568,-31.8742
944,0,-19.8405,-14.3449
944,1,-2.5486,-4.4909
944,2,-50.7110,-29.2052
944,3,-42.6842,-31.8617
944,4,41.6156,-29.3719
944,5,-0.6336,-69.0115
944,6,-50.2846,-81.5548
944,7,-29.0918,-40.2990
944,8,-52.3890,-31.9147
945,0,-19.8678,-14.3943
945,1,-2.5606,-4.5003
945,2,-50.7873,-29.1404
945,3,-42.6935,-31.9485
945,4,41.6465,-29.3776
945,5,-0.6540,-69.0914
945,6,-50.3529,-81.6282
945,7,-29.1071,-40.3570
945,8,-52.4205,-31.9541
946,0,-19.8951,-14.4437
946,1,-2.5726,-4.5096
946,2,-50.8643,-29.0772
946,3,-42.7030,-32.0352
946,4,41.6773,-29.3832
946,5,-0.6745,-69.1713
946,6,-50.4213,-81.7017
946,7,-29.1225,-40.4149
946,8,-52.4512,-31.9926
947,0,-19.9225,-14.4932
947,1,-2.5846,-4.5190
947,2,-50.9419,-29.0156
947,3,-42.7129,-32.1220
947,4,41.7081,-29.3888
947,5,-0.6949,-69.2512
947,6,-50.4896,-81.7751
947,7,-29.1379,-40.4727
947,8,-52.4813,-32.0302
948,0,-19.9498,-14.5427
948,1,-2.5967,-4.5285
948,2,-51.0202,-28.9555
948,3,-42.7230,-32.2086
948,4,41.7389,-29.3945
948,5,-0.7153,-69.3311
948,6,-50.5579,-81.8485
948,7,-29.1534,-40.5305
948,8,-52.5108,-32.0668
949,0,-19.9772,-14.5922
949,1,-2.6089,-4.5380
949,2,-51.0989,-28.8968
949,3,-42.7334,-32.2952
949,4,41.7697,-29.4001
949,5,-0.7358,-69.4109
949,6,-50.6262,-81.9219
949,7,-29.1689,-40.5882
949,8,-52.5397,-32.1026
950,0,-20.0046,-14.6418
950,1,-2.6211,-4.5475
950,2,-51.1781,-28.8397
950,3,-42.7441,-32.3818
950,4,41.8005,-29.4057
950,5,-0.7563,-69.4907
950,6,-50.6945,-81.9953
950,7,-29.1846,-40.6458
950,8,-52.5680,-32.1375
951,0,-20.0321,-14.6913
951,1,-2.6333,-4.5571
951,2,-51.2578,-28.7839
951,3,-42.7550,-32.4684
951,4,41.8313,-29.4114
951,5,-0.7768,-69.5705
951,6,-50.7628,-82.0686
951,7,-29.2002,-40.7034
951,8,-52.5958,-32.1715
952,0,-20.0595,-14.7410
952,1,-2.6456,-4.5667
952,2,-51.3377,-28.7295
952,3,-42.7662,-32.5548
952,4,41.8620,-29.4170
952,5,-0.7973,-69.6503
952,6,-50.8311,-82.1419
952,7,-29.2160,-40.7609
952,8,-52.6232,-32.2047
953,0,-20.0870,-14.7906
953,1,-2.6580,-4.5764
953,2,-51.4181,-28.6764
953,3,-42.7776,-32.6413
953,4,41.8927,-29.4226
953,5,-0.8178,-69.7300
953,6,-50.8994,-82.2152
953,7,-29.2318,-40.8184
953,8,-52.6501,-32.2371
954,0,-20.1145,-14.8403
954,1,-2.6704,-4.5860
954,2,-51.4987,-28.6247
954,3,-42.7892,-32.7277
954,4,41.9235,-29.4283
954,5,-0.8383,-69.8098
954,6,-50.9676,-82.2884
954,7,-29.2477,-40.8758
954,8,-52.6766,-32.2688
955,0,-20.1420,-14.8900
955,1,-2.6828,-4.5958
955,2,-51.5796,-28.5742
955,3,-42.8011,-32.8140
955,4,41.9542,-29.4339
955,5,-0.8588,-69.8895
955,6,-51.0359,-82.3616
955,7,-29.2637,-40.9331
955,8,-52.7027,-32.2997
956,0,-20.1695,-14.9397
956,1,-2.6953,-4.6056
956,2,-51.6606,-28.5250
956,3,-42.8133,-32.9003
956,4,41.9849,-29.4395
956,5,-0.8794,-69.9691
956,6,-51.1042,-82.4348
956,7,-29.2797,-40.9903
956,8,-52.7285,-32.3298
957,0,-20.1971,-14.9895
957,1,-2.7079,-4.6154
957,2,-51.7419,-28.4770
957,3,-42.8257,-32.9865
957,4,42.0155,-29.4451
957,5,-0.8999,-70.0488
957,6,-51.1724,-82.5080
957,7,-29.2958,-41.0475
957,8,-52.7539,-32.3592
958,0,-20.2247,-15.0393
958,1,-2.7205,-4.6252
958,2,-51.8234,-28.4302
958,3,-42.8382,-33.0727
958,4,42.0462,-29.4508
958,5,-0.9205,-70.1284
958,6,-51.2406,-82.5812
958,7,-29.3119,-41.1046
958,8,-52.7789,-32.3879
959,0,-20.2523,-15.0891
959,1,-2.7331,-4.6351
959,2,-51.9049,-28.3846
959,3,-42.8511,-33.1589
959,4,42.0768,-29.4564
959,5,-0.9411,-70.2080
959,6,-51.3089,-82.6543
959,7,-29.3281,-41.1617
959,8,-52.8036,-32.4159
960,0,-20.2799,-15.1390
960,1,-2.7458,-4.6451
960,2,-51.9866,-28.3401
960,3,-42.8641,-33.2449
960,4,42.1075,-29.4620
960,5,-0.9617,-70.2876
960,6,-51.3771,-82.7274
960,7,-29.3444,-41.2187
960,8,-52.8281,-32.4433
961,0,-20.3075,-15.1889
961,1,-2.7585,-4.6551
961,2,-52.0684,-28.2967
961,3,-42.8774,-33.3309
961,4,42.1381,-29.4677
961,5,-0.9823,-70.3672
961,6,-51.4453,-82.8004
961,7,-29.3608,-41.2756
961,8,-52.8523,-32.4700
962,0,-20.3352,-15.2388
962,1,-2.7713,-4.6651
962,2,-52.1503,-28.2543
962,3,-42.8909,-33.4169
962,4,42.1687,-29.4733
962,5,-1.0029,-70.4467
962,6,-51.5135,-82.8735
962,7,-29.3772,-41.3325
962,8,-52.8762,-32.4961
963,0,-20.3629,-15.2888
963,1,-2.7842,-4.6751
963,2,-52.2322,-28.2131
963,3,-42.9045,-33.5028
963,4,42.1993,-29.4789
963,5,-1.0236,-70.5263
963,6,-51.5817,-82.9465
963,7,-29.3937,-41.3893
963,8,-52.8998,-32.5216
964,0,-20.3906,-15.3387
964,1,-2.7971,-4.6852
964,2,-52.3141,-28.1728
964,3,-42.9184,-33.5887
964,4,42.2298,-29.4845
964,5,-1.0442,-70.6058
964,6,-51.6499,-83.0195
964,7,-29.4102,-41.4460
964,8,-52.9232,-32.5464
965,0,-20.4183,-15.3888
965,1,-2.8100,-4.6954
965,2,-52.3961,-28.1336
965,3,-42.9325,-33.6745
965,4,42.2604,-29.4902
965,5,-1.0649,-70.6852
965,6,-51.7180,-83.0924
965,7,-29.4268,-41.5027
965,8,-52.9464,-32.5707
966,0,-20.4460,-15.4388
966,1,-2.8230,-4.7056
966,2,-52.4780,-28.0954
966,3,-42.9468,-33.7602
966,4,42.2909,-29.4958
966,5,-1.0855,-70.7647
966,6,-51.7862,-83.1654
966,7,-29.4435,-41.5593
966,8,-52.9694,-32.5944
967,0,-20.4738,-15.4889
967,1,-2.8360,-4.7158
967,2,-52.5600,-28.0581
967,3,-42.9613,-33.8459
967,4,42.3215,-29.5014
967,5,-1.1062,-70.8441
967,6,-51.8544,-83.2383
967,7,-29.4602,-41.6159
967,8,-52.9922,-32.6175
968,0,-20.5016,-15.5390
968,1,-2.8491,-4.7260
968,2,-52.6419,-28.0218
968,3,-42.9760,-33.9315
968,4,42.3520,-29.5070
968,5,-1.1269,-70.9235
968,6,-51.9225,-83.3112
968,7,-29.4770,-41.6724
968,8,-53.0147,-32.6401
969,0,-20.5294,-15.5891
969,1,-2.8622,-4.7363
969,2,-52.7238,-27.9864
969,3,-42.9909,-34.0171
969,4,42.3825,-29.5127
969,5,-1.1476,-71.0029
969,6,-51.9906,-83.3840
969,7,-29.4939,-41.7288
969,8,-53.0371,-32.6622
970,0,-20.5572,-15.6393
970,1,-2.8754,-4.7467
970,2,-52.8057,-27.9519
970,3,-43.0060,-34.1026
